learning evaluation instances,evaluation time (cpu seconds),model cost (RAM-Hours),classified instances,classifications correct (percent),Kappa Statistic (percent),Kappa Temporal Statistic (percent),Kappa M Statistic (percent),model training instances,model serialized size (bytes),members size
394.0,0.021827018,1.2239711415229574E-9,394.0,100.0,?,?,?,394.0,227032.0,1.0
788.0,0.099314255,5.7750554373135995E-9,788.0,100.0,?,?,?,788.0,227032.0,1.0
1182.0,0.137430376,8.013742560711171E-9,1182.0,100.0,?,?,?,1182.0,227032.0,1.0
1576.0,0.175989639,1.0278456894202779E-8,1576.0,100.0,?,?,?,1576.0,227032.0,1.0
1970.0,0.205385541,1.2004976423513145E-8,1970.0,100.0,?,?,?,1970.0,227032.0,1.0
2364.0,0.232756684,1.3612575092506077E-8,2364.0,100.0,?,?,?,2364.0,227032.0,1.0
2758.0,0.259728977,1.5196747968534214E-8,2758.0,100.0,?,?,?,2758.0,227032.0,1.0
3152.0,0.284406499,1.664614127743782E-8,3152.0,100.0,?,?,?,3152.0,227032.0,1.0
3546.0,0.307971362,1.80301844061373E-8,3546.0,100.0,?,?,?,3546.0,227032.0,1.0
3940.0,0.3320615,1.9445078690408004E-8,3940.0,100.0,?,?,?,3940.0,227032.0,1.0
4334.0,0.355034969,2.0794387273778103E-8,4334.0,100.0,?,?,?,4334.0,227032.0,1.0
4728.0,0.377472397,2.2112212378430284E-8,4728.0,100.0,?,?,?,4728.0,227032.0,1.0
5122.0,0.400499226,2.3464654972863696E-8,5122.0,100.0,?,?,?,5122.0,227032.0,1.0
5516.0,0.417904856,2.4486945770912702E-8,5516.0,100.0,?,?,?,5516.0,227032.0,1.0
5910.0,0.430535191,2.5228767540465213E-8,5910.0,100.0,?,?,?,5910.0,227032.0,1.0
6304.0,0.441772242,2.5888757086060943E-8,6304.0,100.0,?,?,?,6304.0,227032.0,1.0
6698.0,0.453462932,2.6575390365628733E-8,6698.0,100.0,?,?,?,6698.0,227032.0,1.0
7092.0,0.465239379,2.7267060440300654E-8,7092.0,100.0,?,?,?,7092.0,227032.0,1.0
7486.0,0.477324373,2.7976852511066115E-8,7486.0,100.0,?,?,?,7486.0,227032.0,1.0
7880.0,0.488671104,2.8643283929477134E-8,7880.0,100.0,?,?,?,7880.0,227032.0,1.0
8274.0,0.500577759,2.9342601554983606E-8,8274.0,100.0,?,?,?,8274.0,227032.0,1.0
8668.0,0.512943043,3.006923986277025E-8,8668.0,99.9,99.78744930665964,0.0,99.73614775725594,8668.0,227152.0,1.0
9062.0,0.524746708,3.076287497550042E-8,9062.0,99.9,99.71549526584123,0.0,99.8,9062.0,227152.0,1.0
9456.0,0.53648847,3.145287239651506E-8,9456.0,100.0,?,?,100.0,9456.0,227152.0,1.0
9850.0,0.547831915,3.21194629640484E-8,9850.0,100.0,?,?,?,9850.0,227152.0,1.0
10244.0,0.559436694,3.2801410663332785E-8,10244.0,100.0,?,?,?,10244.0,227152.0,1.0
10638.0,0.570884544,3.3474136526466654E-8,10638.0,100.0,?,?,?,10638.0,227152.0,1.0
11032.0,0.584407988,3.427174416670989E-8,11032.0,92.10000000000001,2.2761009401287273,-7799.999999999989,-7799.999999999989,11032.0,227984.0,2.0
11426.0,0.599146284,3.514417557696294E-8,11426.0,85.5,6.391220142027125,-2316.6666666666647,-1971.4285714285697,11426.0,228816.0,3.0
11820.0,0.611384107,3.586859183093946E-8,11820.0,85.5,6.391220142027125,-2316.6666666666647,-1971.4285714285697,11820.0,228816.0,3.0
12214.0,0.623260328,3.6571603104122386E-8,12214.0,100.0,100.0,100.0,100.0,12214.0,228816.0,3.0
12608.0,0.634658378,3.724630911054502E-8,12608.0,100.0,?,?,?,12608.0,228816.0,3.0
13002.0,0.645985353,3.791680784209113E-8,13002.0,100.0,?,?,?,13002.0,228816.0,3.0
13396.0,0.658929351,3.8683026028335493E-8,13396.0,100.0,100.0,100.0,100.0,13396.0,228816.0,3.0
13790.0,0.673070409,3.9523147724206645E-8,13790.0,99.1,52.20900594732384,-125.0,-28.57142857142857,13790.0,229648.0,4.0
14184.0,0.68614528,4.0299927141829893E-8,14184.0,99.1,52.20900594732384,-125.0,-28.57142857142857,14184.0,229648.0,4.0
14578.0,0.699057414,4.10670383377104E-8,14578.0,99.8,85.6156501726121,66.66666666666666,75.0,14578.0,229648.0,4.0
14972.0,0.711622492,4.181353090128756E-8,14972.0,100.0,100.0,100.0,100.0,14972.0,229648.0,4.0
15366.0,0.724394767,4.257233305973516E-8,15366.0,100.0,100.0,100.0,100.0,15366.0,229648.0,4.0
15760.0,0.736788379,4.330863881079064E-8,15760.0,100.0,?,?,?,15760.0,229648.0,4.0
16154.0,0.749332952,4.405391317022962E-8,16154.0,98.8,39.49173053650682,-200.0,-100.0,16154.0,229648.0,4.0
16548.0,0.761986157,4.4805641367851426E-8,16548.0,98.8,44.92886645250104,-100.0,-71.42857142857143,16548.0,229648.0,4.0
16942.0,0.774327933,4.553886753686805E-8,16942.0,98.8,44.92886645250104,-100.0,-71.42857142857143,16942.0,229648.0,4.0
17336.0,0.786546556,4.626477717361308E-8,17336.0,100.0,100.0,100.0,100.0,17336.0,229648.0,4.0
17730.0,0.79912334,4.701196519184235E-8,17730.0,100.0,100.0,100.0,100.0,17730.0,229648.0,4.0
18124.0,0.811502747,4.774742702240123E-8,18124.0,100.0,?,?,?,18124.0,229648.0,4.0
18518.0,0.823729847,4.8473840278579524E-8,18518.0,100.0,?,?,?,18518.0,229648.0,4.0
18912.0,0.836004007,4.92030493741503E-8,18912.0,98.7,42.922374429223744,-62.5,-85.71428571428571,18912.0,229648.0,4.0
19306.0,0.848334235,4.9935589475310906E-8,19306.0,98.7,42.922374429223744,-62.5,-85.71428571428571,19306.0,229648.0,4.0
19700.0,0.860735499,5.067234983246565E-8,19700.0,100.0,100.0,100.0,100.0,19700.0,229648.0,4.0
20094.0,0.872937927,5.139729732261141E-8,20094.0,100.0,100.0,100.0,100.0,20094.0,229648.0,4.0
20488.0,0.886989823,5.223212189498252E-8,20488.0,100.0,100.0,100.0,100.0,20488.0,229648.0,4.0
20882.0,0.904815591,5.329115258719563E-8,20882.0,100.0,100.0,100.0,100.0,20882.0,229648.0,4.0
21276.0,0.922787956,5.4358892622107824E-8,21276.0,98.9,47.12555277831164,-175.0,-57.14285714285714,21276.0,229648.0,4.0
21670.0,0.94069974,5.54230335336406E-8,21670.0,98.7,47.42801682303451,-116.66666666666667,-62.5,21670.0,229648.0,4.0
22064.0,0.959944496,5.657011037880966E-8,22064.0,98.2,39.28764166216964,-200.0,-125.0,22064.0,230400.0,5.0
22458.0,0.978016407,5.764728021437714E-8,22458.0,99.5,28.4487693188333,-150.0,-400.0,22458.0,230400.0,5.0
22852.0,0.996094232,5.8724802551813816E-8,22852.0,100.0,?,?,?,22852.0,230400.0,5.0
23246.0,1.014496753,5.982167827899049E-8,23246.0,100.0,?,?,?,23246.0,230400.0,5.0
23640.0,1.03246004,6.089237361962387E-8,23640.0,100.0,?,?,?,23640.0,230400.0,5.0
24034.0,1.049014229,6.187942278095623E-8,24034.0,99.2,59.61227786752833,0.0,0.0,24034.0,230480.0,5.0
24428.0,1.065186461,6.284369762598018E-8,24428.0,99.2,59.61227786752833,0.0,0.0,24428.0,230480.0,5.0
24822.0,1.081317256,6.380550177575605E-8,24822.0,99.2,59.61227786752833,0.0,0.0,24822.0,230480.0,5.0
25216.0,1.097080215,6.474537357866142E-8,25216.0,100.0,?,?,?,25216.0,230480.0,5.0
25610.0,1.108300283,6.541437395732641E-8,25610.0,100.0,?,?,?,25610.0,230480.0,5.0
26004.0,1.119279725,6.606902692872823E-8,26004.0,100.0,?,?,?,26004.0,230480.0,5.0
26398.0,1.130205531,6.672048183534914E-8,26398.0,100.0,?,?,?,26398.0,230480.0,5.0
26792.0,1.141204434,6.737629517550888E-8,26792.0,99.2,55.17202734506335,-100.0,-14.285714285714285,26792.0,230480.0,5.0
27186.0,1.152361043,6.804151178966999E-8,27186.0,99.2,59.61227786752833,-33.33333333333333,0.0,27186.0,230480.0,5.0
27580.0,1.163653542,6.871483089139684E-8,27580.0,100.0,100.0,100.0,100.0,27580.0,230480.0,5.0
27974.0,1.174715248,6.93743888818369E-8,27974.0,100.0,100.0,100.0,100.0,27974.0,230480.0,5.0
28368.0,1.186199265,7.005912730958931E-8,28368.0,100.0,?,?,?,28368.0,230480.0,5.0
28762.0,1.197276534,7.071961324920875E-8,28762.0,100.0,?,?,?,28762.0,230480.0,5.0
29156.0,1.20857735,7.13934282548953E-8,29156.0,99.9,92.2576649117374,83.33333333333334,85.71428571428571,29156.0,230480.0,5.0
29550.0,1.221057363,7.214023946907162E-8,29550.0,98.5,47.6256983240225,-50.0,-66.66666666666666,29550.0,231312.0,6.0
29944.0,1.232297265,7.281284172195732E-8,29944.0,98.4,45.94594594594603,-33.33333333333333,-60.0,29944.0,231312.0,6.0
30338.0,1.243994931,7.351283683802723E-8,30338.0,99.8,49.899799599198296,50.0,0.0,30338.0,231312.0,6.0
30732.0,1.255456802,7.419872184457669E-8,30732.0,99.9,66.62216288384631,75.0,50.0,30732.0,231312.0,6.0
31126.0,1.266683416,7.487052893583765E-8,31126.0,100.0,?,?,?,31126.0,231312.0,6.0
31520.0,1.277898537,7.554164827931464E-8,31520.0,100.0,?,?,?,31520.0,231312.0,6.0
31914.0,1.289041512,7.620845036431939E-8,31914.0,99.2,55.17202734506335,-100.0,-14.285714285714285,31914.0,231312.0,6.0
32308.0,1.300346486,7.688494656341563E-8,32308.0,99.2,55.17202734506335,-100.0,-14.285714285714285,32308.0,231312.0,6.0
32702.0,1.311434417,7.754845478354434E-8,32702.0,99.2,55.17202734506335,-100.0,-14.285714285714285,32702.0,231312.0,6.0
33096.0,1.322588832,7.821594144478231E-8,33096.0,100.0,?,?,?,33096.0,231312.0,6.0
33490.0,1.33383701,7.888903893830667E-8,33490.0,100.0,?,?,?,33490.0,231312.0,6.0
33884.0,1.344973262,7.955543871509323E-8,33884.0,100.0,?,?,?,33884.0,231312.0,6.0
34278.0,1.356026538,8.021687315992802E-8,34278.0,100.0,100.0,100.0,100.0,34278.0,231312.0,6.0
34672.0,1.367487392,8.090269730860779E-8,34672.0,99.4,72.42393602353148,40.0,45.45454545454545,34672.0,231312.0,6.0
35066.0,1.37881005,8.15802517285177E-8,35066.0,99.4,72.42393602353148,40.0,45.45454545454545,35066.0,231312.0,6.0
35460.0,1.389852957,8.224106568638026E-8,35460.0,100.0,100.0,100.0,100.0,35460.0,231312.0,6.0
35854.0,1.401472353,8.293637708026707E-8,35854.0,100.0,100.0,100.0,100.0,35854.0,231312.0,6.0
36248.0,1.412740245,8.361065427098214E-8,36248.0,100.0,?,?,?,36248.0,231312.0,6.0
36642.0,1.423804493,8.42727452866588E-8,36642.0,99.7,0.0,-Infinity,-Infinity,36642.0,231312.0,6.0
37036.0,1.43513293,8.495064552527954E-8,37036.0,99.7,0.0,-Infinity,-Infinity,37036.0,231312.0,6.0
37430.0,1.446150281,8.560993019728403E-8,37430.0,99.2,55.17202734506335,-33.33333333333333,-14.285714285714285,37430.0,231312.0,6.0
37824.0,1.457307106,8.627756107431938E-8,37824.0,99.3,58.48161328588368,-16.666666666666664,0.0,37824.0,231312.0,6.0
38218.0,1.468462386,8.694509949765891E-8,38218.0,100.0,100.0,100.0,100.0,38218.0,231312.0,6.0
38612.0,1.47982889,8.762527768763195E-8,38612.0,100.0,100.0,100.0,100.0,38612.0,231312.0,6.0
39006.0,1.490926287,8.828935235868932E-8,39006.0,100.0,100.0,100.0,100.0,39006.0,231312.0,6.0
39400.0,1.501952075,8.89491419056658E-8,39400.0,100.0,100.0,100.0,100.0,39400.0,231312.0,6.0
39794.0,1.513147256,8.961906802798103E-8,39794.0,99.0,49.540821475426625,-66.66666666666666,-42.857142857142854,39794.0,231312.0,6.0
40188.0,1.524661554,9.030809029660911E-8,40188.0,99.0,54.07788390889052,-25.0,-25.0,40188.0,231312.0,6.0
40582.0,1.535978463,9.09853006930256E-8,40582.0,99.0,54.07788390889052,-25.0,-25.0,40582.0,231312.0,6.0
40976.0,1.547140611,9.165325010146737E-8,40976.0,100.0,?,?,?,40976.0,231312.0,6.0
41370.0,1.558177363,9.231369574056109E-8,41370.0,100.0,?,?,?,41370.0,231312.0,6.0
41764.0,1.569339715,9.298165735648115E-8,41764.0,100.0,?,?,?,41764.0,231312.0,6.0
42158.0,1.580451763,9.364660875187357E-8,42158.0,100.0,?,?,?,42158.0,231312.0,6.0
42552.0,1.591494401,9.430740661262015E-8,42552.0,99.3,62.82922684791854,-16.666666666666664,0.0,42552.0,231312.0,6.0
42946.0,1.60276674,9.498194991439373E-8,42946.0,99.2,59.61227786752833,0.0,0.0,42946.0,231312.0,6.0
43340.0,1.614093966,9.565977768607229E-8,43340.0,99.3,62.81342966425848,12.5,12.5,43340.0,231312.0,6.0
43734.0,1.626496412,9.640194724599312E-8,43734.0,100.0,?,?,?,43734.0,231312.0,6.0
44128.0,1.638898666,9.714410531652263E-8,44128.0,100.0,?,?,?,44128.0,231312.0,6.0
44522.0,1.651287287,9.788544758042734E-8,44522.0,100.0,?,?,?,44522.0,231312.0,6.0
44916.0,1.663901259,9.864027497883678E-8,44916.0,100.0,?,?,?,44916.0,231312.0,6.0
45310.0,1.676450111,9.939120555868785E-8,45310.0,98.8,44.92886645250104,-200.0,-71.42857142857143,45310.0,231312.0,6.0
45704.0,1.688697399,1.0012409037392379E-7,45704.0,98.8,49.46091644204845,-100.0,-50.0,45704.0,231312.0,6.0
46098.0,1.7010511,1.0086334300478093E-7,46098.0,100.0,100.0,100.0,100.0,46098.0,231312.0,6.0
46492.0,1.713611481,1.0161496348667683E-7,46492.0,100.0,?,?,?,46492.0,231312.0,6.0
46886.0,1.725996002,1.0235606040420425E-7,46886.0,100.0,?,?,?,46886.0,231312.0,6.0
47280.0,1.738265181,1.0309025518957319E-7,47280.0,100.0,?,?,?,47280.0,231312.0,6.0
47674.0,1.750569355,1.038265440960332E-7,47674.0,99.1,0.0,-Infinity,-Infinity,47674.0,231312.0,6.0
48068.0,1.76303578,1.0457254219641082E-7,48068.0,98.5,43.811807012286316,-50.0,-87.5,48068.0,231312.0,6.0
48462.0,1.77545455,1.0531568859395676E-7,48462.0,98.5,50.948332243296136,-7.142857142857142,-50.0,48462.0,231312.0,6.0
48856.0,1.788047527,1.0606925963939271E-7,48856.0,99.9,79.95188452285525,83.33333333333334,66.66666666666666,48856.0,231312.0,6.0
49250.0,1.800414799,1.0680932436675869E-7,49250.0,100.0,100.0,100.0,100.0,49250.0,231312.0,6.0
49644.0,1.812868585,1.0755456614204786E-7,49644.0,99.9,0.0,-Infinity,-Infinity,49644.0,231312.0,6.0
50038.0,1.825227645,1.0829413945857229E-7,50038.0,99.9,0.0,-Infinity,-Infinity,50038.0,231312.0,6.0
50432.0,1.837649899,1.0903749434069833E-7,50432.0,99.1,52.20900594732384,-125.0,-28.57142857142857,50432.0,231312.0,6.0
50826.0,1.850138403,1.0978481366123797E-7,50826.0,99.1,56.71412081569838,-50.0,-12.5,50826.0,231312.0,6.0
51220.0,1.862835423,1.1054461070012095E-7,51220.0,99.1,56.71412081569838,-50.0,-12.5,51220.0,231312.0,6.0
51614.0,1.880988905,1.1163092558889133E-7,51614.0,100.0,100.0,100.0,100.0,51614.0,231312.0,6.0
52008.0,1.899068848,1.1271283986126176E-7,52008.0,100.0,?,?,?,52008.0,231312.0,6.0
52402.0,1.917353383,1.1380699703754029E-7,52402.0,100.0,?,?,?,52402.0,231312.0,6.0
52796.0,1.935602133,1.1489901281866968E-7,52796.0,100.0,?,?,?,52796.0,231312.0,6.0
53190.0,1.953597992,1.1597589545572589E-7,53190.0,98.3,36.23405851462864,-183.33333333333331,-70.0,53190.0,231312.0,6.0
53584.0,1.97147909,1.170459107280005E-7,53584.0,98.3,40.56775276185136,-112.5,-54.54545454545454,53584.0,231312.0,6.0
53978.0,1.98944485,1.1812099222344447E-7,53978.0,99.8,85.6156501726121,66.66666666666666,75.0,53978.0,231312.0,6.0
54372.0,2.0076065,1.1920779589007089E-7,54372.0,100.0,100.0,100.0,100.0,54372.0,231312.0,6.0
54766.0,2.025499565,1.202785272745643E-7,54766.0,100.0,?,?,?,54766.0,231312.0,6.0
55160.0,2.043731085,1.2136951200250326E-7,55160.0,100.0,?,?,?,55160.0,231312.0,6.0
55554.0,2.061612557,1.2243954965515471E-7,55554.0,100.0,?,?,?,55554.0,231312.0,6.0
55948.0,2.079675527,1.2352044825336375E-7,55948.0,99.1,52.20900594732384,-125.0,-28.57142857142857,55948.0,231312.0,6.0
56342.0,2.097298922,1.2457504242869503E-7,56342.0,99.1,52.20900594732384,-125.0,-28.57142857142857,56342.0,231312.0,6.0
56736.0,2.11525728,1.2564968098416713E-7,56736.0,100.0,100.0,100.0,100.0,56736.0,231312.0,6.0
57130.0,2.133020045,1.26712615141109E-7,57130.0,100.0,?,?,?,57130.0,231312.0,6.0
57524.0,2.151041825,1.2779104890583493E-7,57524.0,100.0,?,?,?,57524.0,231312.0,6.0
57918.0,2.167965272,1.2880375778699704E-7,57918.0,100.0,100.0,100.0,100.0,57918.0,231312.0,6.0
58312.0,2.185058243,1.2982625732550808E-7,58312.0,98.9,51.66959578207377,-83.33333333333334,-37.5,58312.0,231232.0,6.0
58706.0,2.200861634,1.3077161433830647E-7,58706.0,98.9,47.12555277831164,-175.0,-57.14285714285714,58706.0,231232.0,6.0
59100.0,2.212910796,1.3149239380867736E-7,59100.0,98.9,47.12555277831164,-175.0,-57.14285714285714,59100.0,231232.0,6.0
59494.0,2.223856226,1.3214737468634006E-7,59494.0,99.5,28.4487693188333,-150.0,-400.0,59494.0,231312.0,6.0
59888.0,2.234773933,1.3280069660360818E-7,59888.0,99.5,28.4487693188333,-150.0,-400.0,59888.0,231312.0,6.0
60282.0,2.245757606,1.3345796596456524E-7,60282.0,100.0,100.0,100.0,100.0,60282.0,231312.0,6.0
60676.0,2.256889915,1.3412412978994553E-7,60676.0,100.0,?,?,?,60676.0,231312.0,6.0
61070.0,2.268198874,1.3480086445375237E-7,61070.0,99.4,56.84695051783629,-200.0,0.0,61070.0,231312.0,6.0
61464.0,2.279166383,1.354571665515771E-7,61464.0,99.4,62.20234345470564,-50.0,14.285714285714285,61464.0,231312.0,6.0
61858.0,2.290274088,1.3612185805933132E-7,61858.0,99.8,83.2355406538139,50.0,71.42857142857143,61858.0,231312.0,6.0
62252.0,2.301468737,1.3679175234645807E-7,62252.0,100.0,?,?,?,62252.0,231312.0,6.0
62646.0,2.312677823,1.3746251055203582E-7,62646.0,100.0,?,?,?,62646.0,231312.0,6.0
63040.0,2.324077432,1.3814466976440405E-7,63040.0,100.0,?,?,?,63040.0,231312.0,6.0
63434.0,2.335250147,1.3881325150825288E-7,63434.0,100.0,?,?,?,63434.0,231312.0,6.0
63828.0,2.346356484,1.394778611540939E-7,63828.0,98.4,45.98609141854029,-60.0,-77.77777777777779,63828.0,231312.0,6.0
64222.0,2.357345175,1.4013543079508053E-7,64222.0,98.4,45.98609141854029,-60.0,-77.77777777777779,64222.0,231312.0,6.0
64616.0,2.368447565,1.4079980425015296E-7,64616.0,100.0,?,?,?,64616.0,231312.0,6.0
65010.0,2.379762841,1.414769169269026E-7,65010.0,100.0,?,?,?,65010.0,231312.0,6.0
65404.0,2.390981794,1.421482655794815E-7,65404.0,100.0,?,?,?,65404.0,231312.0,6.0
65798.0,2.40216919,1.4281772584288276E-7,65798.0,100.0,?,?,?,65798.0,231312.0,6.0
66192.0,2.413092813,1.4347140177702115E-7,66192.0,98.7,0.0,-Infinity,-Infinity,66192.0,231312.0,6.0
66586.0,2.424071685,1.4412838384335443E-7,66586.0,98.5,39.389041538710394,-275.0,-114.28571428571428,66586.0,231312.0,6.0
66980.0,2.435052544,1.4478548481291985E-7,66980.0,99.0,49.540821475426625,-150.0,-42.857142857142854,66980.0,231312.0,6.0
67374.0,2.446077846,1.4544524527737455E-7,67374.0,100.0,100.0,100.0,100.0,67374.0,231312.0,6.0
67768.0,2.457147274,1.461076462672547E-7,67768.0,100.0,100.0,100.0,100.0,67768.0,231312.0,6.0
68162.0,2.468303634,1.4677524931842046E-7,68162.0,100.0,100.0,100.0,100.0,68162.0,231312.0,6.0
68556.0,2.479435426,1.4744138220622098E-7,68556.0,100.0,?,?,?,68556.0,231312.0,6.0
68950.0,2.490505043,1.4810379450597074E-7,68950.0,99.8,0.0,-Infinity,-Infinity,68950.0,231312.0,6.0
69344.0,2.501824684,1.4878116838685132E-7,69344.0,99.6,71.22716155948798,50.0,42.857142857142854,69344.0,231312.0,6.0
69738.0,2.512931809,1.4944582518706924E-7,69738.0,99.6,71.22716155948798,50.0,42.857142857142854,69738.0,231312.0,6.0
70132.0,2.523901434,1.5010225390756086E-7,70132.0,100.0,100.0,100.0,100.0,70132.0,231312.0,6.0
70526.0,2.534833678,1.5075644572733796E-7,70526.0,100.0,?,?,?,70526.0,231312.0,6.0
70920.0,2.545877144,1.5141729313608465E-7,70920.0,100.0,?,?,?,70920.0,231312.0,6.0
71314.0,2.556846688,1.520737170094893E-7,71314.0,100.0,?,?,?,71314.0,231312.0,6.0
71708.0,2.567986239,1.5274031420034873E-7,71708.0,100.0,100.0,100.0,100.0,71708.0,231312.0,6.0
72102.0,2.578963961,1.5339722745001522E-7,72102.0,100.0,100.0,100.0,100.0,72102.0,231312.0,6.0
72496.0,2.590052295,1.540607597858976E-7,72496.0,100.0,?,?,?,72496.0,231312.0,6.0
72890.0,2.60102874,1.5471759661914364E-7,72890.0,100.0,?,?,?,72890.0,231312.0,6.0
73284.0,2.611941475,1.5537062100904888E-7,73284.0,100.0,100.0,100.0,100.0,73284.0,231312.0,6.0
73678.0,2.622927479,1.560280298583975E-7,73678.0,100.0,100.0,100.0,100.0,73678.0,231312.0,6.0
74072.0,2.633908761,1.5668515614052818E-7,74072.0,99.7,79.84954325631396,50.0,62.5,74072.0,231312.0,6.0
74466.0,2.644887115,1.5734210720944112E-7,74466.0,99.7,79.84954325631396,50.0,62.5,74466.0,231312.0,6.0
74860.0,2.655850551,1.579981655765842E-7,74860.0,99.7,79.84954325631396,50.0,62.5,74860.0,231312.0,6.0
75254.0,2.666735802,1.5864954530799343E-7,75254.0,100.0,100.0,100.0,100.0,75254.0,231312.0,6.0
75648.0,2.677888987,1.5931695836531822E-7,75648.0,100.0,100.0,100.0,100.0,75648.0,231312.0,6.0
76042.0,2.689107263,1.5998826650582457E-7,76042.0,100.0,?,?,?,76042.0,231312.0,6.0
76436.0,2.700117208,1.6064710799849484E-7,76436.0,100.0,?,?,?,76436.0,231312.0,6.0
76830.0,2.711067771,1.613023960378538E-7,76830.0,99.8,83.2355406538139,50.0,71.42857142857143,76830.0,231312.0,6.0
77224.0,2.722195945,1.619683124224365E-7,77224.0,99.8,85.6156501726121,66.66666666666666,75.0,77224.0,231312.0,6.0
77618.0,2.733118907,1.6262194880195164E-7,77618.0,99.8,85.6156501726121,66.66666666666666,75.0,77618.0,231312.0,6.0
78012.0,2.745240867,1.6334733391699893E-7,78012.0,100.0,100.0,100.0,100.0,78012.0,231312.0,6.0
78406.0,2.757602263,1.6408704702111785E-7,78406.0,100.0,?,?,?,78406.0,231312.0,6.0
78800.0,2.769842501,1.64819509960266E-7,78800.0,100.0,?,?,?,78800.0,231312.0,6.0
79194.0,2.781962998,1.65544807528545E-7,79194.0,100.0,?,?,?,79194.0,231312.0,6.0
